,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
20,10.0,0.0,18.04,0.0,10.0,0.0,16.28,0.0,10.0,0.0,18.14,0.0,10.0,0.0,19.32,0.0,10.0,0.0,19.54,0.0,10.0,0.0,20.62,0.0,15.0,16.0,20.6,0.0,10.0,0.0,13.58,0.0,10.0,0.0,12.42,0.0,10.0,0.0,15.3,0.0,10.0,0.0,15.7,0.0,10.0,0.0,17.96,0.0,8.0,7.0,18.74,0.0,15.0,16.0,18.68,0.0,10.0,0.0,13.82,0.0,10.0,0.0,12.18,0.0,10.0,0.0,14.94,0.0,10.0,0.0,16.44,0.0,10.0,0.0,16.94,0.0,15.0,16.0,19.32,0.0,15.0,16.0,18.4,0.0
21,13.0,16.0,13.92,0.0,13.0,16.0,15.8,0.0,13.0,16.0,18.52,0.0,13.0,16.0,17.66,0.0,13.0,16.0,18.92,0.0,13.0,16.0,21.08,0.0,15.0,0.0,21.68,0.0,13.0,16.0,11.6,0.0,13.0,16.0,12.96,0.0,13.0,16.0,15.86,0.0,13.0,16.0,14.92,0.0,13.0,16.0,16.94,0.0,9.0,14.0,2.0,0.0,15.0,0.0,7.8125,0.0,13.0,16.0,10.72,0.0,13.0,16.0,12.28,0.0,13.0,16.0,15.86,0.0,13.0,16.0,15.24,0.0,13.0,16.0,17.7,0.0,15.0,0.0,15.88,0.0,15.0,0.0,21.62,0.0
22,13.0,0.0,16.3,0.0,13.0,0.0,14.96,0.0,13.0,0.0,17.24,0.0,13.0,0.0,19.0,0.0,13.0,0.0,19.06,0.0,13.0,0.0,18.78,0.0,16.0,16.0,19.3,0.0,13.0,0.0,12.76,0.0,13.0,0.0,12.4,0.0,13.0,0.0,14.66,0.0,13.0,0.0,15.62,0.0,13.0,0.0,16.98,0.0,10.0,16.0,19.82,0.0,16.0,16.0,19.84375,0.0,13.0,0.0,13.48,0.0,13.0,0.0,12.26,0.0,13.0,0.0,14.38,0.0,13.0,0.0,16.3,0.0,13.0,0.0,17.54,0.0,16.0,16.0,18.34,0.0,16.0,16.0,17.82,0.0
23,15.0,16.0,14.58,0.0,15.0,16.0,15.46,0.0,15.0,16.0,17.66,0.0,15.0,16.0,16.76,0.0,15.0,16.0,18.12,0.0,15.0,16.0,21.02,0.0,16.0,15.0,21.56,0.0,15.0,16.0,11.12,0.0,15.0,16.0,13.2,0.0,15.0,16.0,15.9,0.0,15.0,16.0,15.18,0.0,15.0,16.0,17.52,0.0,10.0,0.0,16.72,0.0,16.0,8.0,20.64,0.0,15.0,16.0,11.08,0.0,15.0,16.0,12.34,0.0,15.0,16.0,16.54,0.0,15.0,16.0,15.48,0.0,15.0,16.0,18.16,0.0,16.0,15.0,18.98,0.0,16.0,15.0,18.84,0.0
24,15.0,0.0,16.56,0.0,15.0,0.0,14.52,0.0,15.0,0.0,16.9,0.0,15.0,0.0,18.24,0.0,15.0,0.0,18.98,0.0,15.0,0.0,17.44,0.0,16.0,0.0,21.53125,0.0,15.0,0.0,13.3,0.0,15.0,0.0,11.74,0.0,15.0,0.0,14.86,0.0,15.0,0.0,15.88,0.0,15.0,0.0,17.38,0.0,13.0,16.0,19.3,0.0,16.0,15.0,19.44,0.0,15.0,0.0,13.74,0.0,15.0,0.0,11.98,0.0,15.0,0.0,15.14,0.0,15.0,0.0,16.64,0.0,15.0,0.0,16.98,0.0,16.0,0.0,17.0,0.0,16.0,0.0,20.04,0.0
25,16.0,16.0,13.14,0.0,16.0,16.0,16.71875,0.0,16.0,16.0,16.62,0.0,16.0,16.0,16.4,0.0,16.0,16.0,20.34375,0.0,16.0,16.0,19.82,0.0,16.0,12.0,22.54,0.0,16.0,16.0,11.96875,0.0,16.0,16.0,11.84,0.0,16.0,16.0,16.6875,0.0,16.0,16.0,16.1875,0.0,16.0,16.0,17.65625,0.0,13.0,0.0,16.4,0.0,16.0,0.0,8.03125,0.0,16.0,16.0,10.16,0.0,16.0,16.0,11.16,0.0,16.0,16.0,17.34375,0.0,16.0,16.0,15.24,0.0,16.0,16.0,18.5625,0.0,16.0,8.0,17.76,0.0,16.0,8.0,18.92,0.0
26,16.0,0.0,15.7,0.0,16.0,0.0,13.88,0.0,16.0,15.0,17.54,0.0,16.0,15.0,16.52,0.0,16.0,15.0,19.06,0.0,16.0,15.0,18.44,0.0,16.0,8.0,21.54,0.0,16.0,0.0,12.18,0.0,16.0,15.0,12.5,0.0,16.0,15.0,16.06,0.0,16.0,0.0,15.6,0.0,16.0,15.0,17.08,0.0,15.0,16.0,19.68,0.0,16.0,12.0,20.28,0.0,16.0,0.0,12.98,0.0,16.0,0.0,10.7,0.0,16.0,15.0,16.12,0.0,16.0,15.0,14.7,0.0,16.0,15.0,17.56,0.0,16.0,1.0,17.24,0.0,16.0,1.0,20.02,0.0
27,16.0,15.0,13.96,0.0,16.0,15.0,15.44,0.0,16.0,0.0,16.12,0.0,16.0,0.0,19.9375,0.0,16.0,8.0,18.28,0.0,16.0,8.0,19.38,0.0,16.0,1.0,22.56,0.0,16.0,15.0,10.68,0.0,16.0,0.0,11.88,0.0,16.0,8.0,14.22,0.0,16.0,15.0,14.06,0.0,16.0,8.0,17.12,0.0,15.0,0.0,16.96,0.0,16.0,4.0,21.72,0.0,16.0,15.0,10.94,0.0,16.0,15.0,12.14,0.0,16.0,0.0,15.5625,0.0,16.0,0.0,16.9375,0.0,16.0,8.0,17.14,0.0,16.0,12.0,19.44,0.0,16.0,12.0,20.9,0.0
28,16.0,1.0,16.4,0.0,16.0,1.0,14.76,0.0,16.0,12.0,17.88,0.0,16.0,8.0,17.16,0.0,16.0,0.0,20.0,0.0,16.0,0.0,18.14,0.0,16.0,4.0,23.7,0.0,16.0,8.0,11.82,0.0,16.0,8.0,13.32,0.0,16.0,0.0,15.125,0.0,16.0,8.0,14.74,0.0,16.0,0.0,18.3125,0.0,16.0,16.0,20.4375,0.0,16.0,1.0,4.4375,0.0,16.0,1.0,13.48,0.0,16.0,8.0,12.44,0.0,16.0,12.0,16.28,0.0,16.0,8.0,15.54,0.0,16.0,0.0,18.5,0.0,16.0,4.0,18.32,0.0,16.0,4.0,21.8,0.0
29,16.0,12.0,14.76,0.0,16.0,12.0,15.32,0.0,16.0,8.0,16.28,0.0,16.0,12.0,16.8,0.0,16.0,12.0,18.96,0.0,16.0,12.0,21.04,0.0,,,,,16.0,1.0,13.14,0.0,16.0,1.0,11.82,0.0,16.0,12.0,15.46,0.0,16.0,12.0,15.06,0.0,16.0,1.0,16.88,0.0,16.0,0.0,17.78125,0.0,,,,,16.0,8.0,11.22,0.0,16.0,1.0,11.78,0.0,16.0,8.0,14.76,0.0,16.0,1.0,16.04,0.0,16.0,1.0,17.46,0.0,,,,,,,,
30,16.0,8.0,14.18,0.0,16.0,8.0,14.1,0.0,16.0,1.0,17.62,0.0,16.0,1.0,17.68,0.0,16.0,1.0,17.94,0.0,16.0,4.0,20.76,0.0,,,,,16.0,12.0,11.56,0.0,16.0,12.0,12.94,0.0,16.0,1.0,14.22,0.0,16.0,1.0,15.52,0.0,16.0,4.0,17.58,0.0,16.0,15.0,18.38,0.0,,,,,16.0,4.0,13.42,0.0,16.0,12.0,12.6,0.0,16.0,1.0,15.26,0.0,16.0,12.0,14.44,0.0,16.0,12.0,17.48,0.0,,,,,,,,
31,16.0,4.0,15.9,0.0,16.0,4.0,15.78,0.0,16.0,4.0,17.6,0.0,16.0,4.0,18.5,0.0,16.0,4.0,19.36,0.0,16.0,1.0,18.12,0.0,,,,,16.0,4.0,12.8,0.0,16.0,4.0,12.78,0.0,16.0,4.0,15.52,0.0,16.0,4.0,15.3,0.0,16.0,12.0,16.66,0.0,16.0,8.0,18.22,0.0,,,,,16.0,12.0,11.34,0.0,16.0,4.0,12.62,0.0,16.0,4.0,15.56,0.0,16.0,4.0,15.62,0.0,16.0,4.0,18.0,0.0,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,12.0,19.76,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,17.38,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0,18.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
